Gender,Height,Weight
Female,59.55077,132.9884
Female,62.66758,124.034
Female,65.94179,142.8396
Female,60.78688,133.2355
Female,67.38247,158.8175
Female,62.81405,114.3339
Female,63.36656,128.0372
Female,67.35717,163.6672
Female,62.56573,128.8712
Female,63.07117,141.215
Female,62.23463,118.8527
Female,60.67946,120.9523
Female,62.14069,117.2872
Female,60.50333,117.6732
Female,62.18398,131.6591
Female,64.48938,141.9261
Female,65.26841,148.2011
Female,66.78882,152.4107
Female,59.8914,108.6256
Female,66.2066,169.0898
Female,67.90225,150.7244
Female,59.08667,101.0372
Female,69.12916,164.8191
Female,66.81189,139.7865
Female,64.1504,144.9851
Female,63.26327,137.3649
Female,62.61769,138.0825
Female,64.7256,157.9719
Female,63.44052,140.1434
Female,63.40292,118.2717
Female,64.29586,120.1158
Female,60.26615,106.1383
Female,64.92362,122.4858
Female,66.51734,143.0742
Female,64.32892,140.1813
Female,65.34104,148.7214
Female,62.24221,133.3246
Female,60.62639,128.6174
Female,64.46942,135.194
Female,66.41458,150.9577
Female,68.97499,167.2199
Female,61.98423,117.6405
Female,62.16085,118.5123
Female,61.41059,139.8998
Female,64.74715,124.5467
Female,63.84406,140.0082
Female,66.25826,160.5301
Female,64.60458,151.031
Female,64.40979,136.2451
Female,67.82472,153.2696
Female,63.73285,144.7777
Female,69.27198,168.1817
Female,67.64354,145.908
Female,60.56848,110.4907
Female,60.03729,117.6059
Female,59.6266,107.4717
Female,68.33345,175.1345
Female,65.68791,158.8407
Female,68.16799,164.9614
Female,67.5184,151.7643
Female,63.46262,126.6898
Female,63.74304,126.294
Female,67.07366,160.4598
Female,62.69468,126.6927
Female,67.23465,153.4265
Female,62.80323,126.0106
Female,62.11751,137.2822
Female,57.80732,107.705
Female,63.41385,121.2008
Female,62.38553,137.5337
Female,62.05014,127.051
Female,63.77808,149.895
Female,68.71742,166.8
Female,65.07797,148.7332
Female,61.56061,116.6268
Female,61.71892,121.6065
Female,64.52161,147.025
Female,60.77106,109.8374
Female,65.25473,140.5054
Female,63.25467,135.8657
Female,65.04222,142.9043
Female,63.78387,139.3405
Female,62.92005,131.5737
Female,63.27172,149.1227
Female,64.42434,136.977
Female,65.15508,137.8062
Female,64.24282,138.4065
Female,61.89366,117.6461
Female,62.75596,122.5153
Female,67.71123,145.4084
Female,66.29392,168.1435
Female,58.57758,109.0516
Female,61.65177,129.0282
Female,58.47098,103.046
Female,64.95634,144.7591
Female,57.94709,91.469
Female,68.11142,154.7859
Female,60.14387,107.1661
Female,65.64262,155.911
Female,63.82272,138.8957
Female,67.54666,150.8879
Female,67.45028,168.5171
Female,64.96415,125.8201
Female,62.1493,131.115
Female,64.60136,168.9079
Female,65.11422,142.9719
Female,64.31051,158.7451
Female,62.65934,124.2572
Female,63.96323,110.581
Female,64.93464,129.2194
Female,66.69035,157.7938
Female,68.02228,162.6525
Female,62.90273,137.0418
Female,63.6658,122.1483
Female,58.37681,96.57921
Female,62.24385,113.2906
Female,67.27725,155.6426
Female,61.9237,134.6821
Female,61.64664,134.4758
Female,63.13234,130.5147
Female,65.67831,146.5134
Female,61.82728,129.6853
Female,61.66644,120.6062
Female,65.69813,145.6252
Female,59.26441,117.5352
Female,64.52063,133.2942
Female,63.90565,169.0791
Female,60.61439,130.37
Female,65.93943,157.1604
Female,59.27965,86.89071
Female,66.80249,152.0678
Female,63.79053,122.1212
Female,65.68203,137.0672
Female,67.41306,146.09
Female,64.76545,150.5607
Female,66.32397,148.9385
Female,63.69531,120.9656
Female,61.75031,141.2855
Female,62.34461,128.7324
Female,66.38744,124.2776
Female,61.59547,140.3768
Female,67.94174,142.962
Female,64.71546,146.1895
Female,64.50565,143.0435
Female,62.78887,130.0719
Female,69.24676,168.218
Female,60.94956,114.7914
Female,65.77744,167.6862
Female,70.08392,165.7713
Female,64.39909,141.7305
Female,62.26718,129.3516
Female,65.34153,164.0304
Female,65.88001,131.7614
Female,60.68039,119.1957
Female,64.38706,133.1152
Female,68.05931,150.9797
Female,63.98969,141.4878
Female,64.10201,141.7451
Female,64.74901,149.3315
Female,63.15163,119.1912
Female,60.9387,135.6016
Female,61.69434,122.7465
Female,65.74771,139.8384
Female,68.66867,168.5408
Female,61.68554,126.0073
Female,64.37462,135.6239
Female,60.44379,109.6883
Female,65.60635,156.0431
Female,62.78428,109.0297
Female,61.10052,114.9558
Female,65.02031,156.7357
Female,57.48139,87.49657
Female,59.5272,123.0447
Female,62.19627,120.0082
Female,59.99807,113.945
Female,62.01501,121.2394
Female,62.59053,119.5416
Female,68.62134,161.3504
Female,60.85431,140.8115
Female,62.14586,128.968
Female,59.18173,106.7725
Female,61.35111,121.9663
Female,68.60384,179.1819
Female,64.83145,128.3446
Female,63.01326,121.7876
Female,59.83771,127.9477
Female,61.9628,133.3748
Female,61.24583,102.918
Female,61.73904,127.1606
Female,62.61886,118.7162
Female,65.48082,144.643
Female,62.21184,114.8508
Female,59.99853,96.85649
Female,65.53155,158.5988
Female,64.24667,145.028
Female,64.09069,140.5302
Female,62.5045,142.6396
Female,62.64352,142.8874
Female,66.64463,145.5402
Female,68.1229,163.3446
Female,62.00808,136.9972
Female,65.59356,150.9351
Female,63.57793,140.7609
Female,65.56336,141.2918
Female,56.7576,88.88485
Female,58.04839,92.32583
Female,68.59067,171.1753
Female,63.70114,152.905
Female,63.17885,139.0521
Female,67.63213,164.8676
Female,66.54002,159.992
Female,62.23131,136.6812
Female,60.57863,97.97755
Female,63.35034,136.1819
Female,67.04924,160.7381
Female,67.51869,170.3309
Female,65.65171,159.4902
Female,62.62385,142.9468
Female,63.50045,137.1987
Female,65.87104,156.4324
Female,64.84723,144.9069
Female,60.25749,110.1011
Female,70.93219,175.9544
Female,59.66434,107.3222
Female,62.19591,137.284
Female,66.3091,147.5865
Female,65.67901,148.2922
Female,58.8584,98.54936
Female,63.6903,132.9711
Female,63.16674,130.7409
Female,60.59773,106.9697
Female,62.82508,111.6151
Female,62.71365,119.7898
Female,62.20504,122.9179
Female,63.8571,125.4017
Female,60.97801,125.1043
Female,66.70007,135.856
Female,60.30344,134.6949
Female,62.55949,129.4392
Female,63.00807,139.3934
Female,61.39921,118.2432
Female,64.01365,121.8127
Female,62.1001,109.349
Female,65.25369,149.5311
Female,68.04014,161.8818
Female,65.60558,136.1437
Female,65.17483,139.9899
Female,63.71597,144.2568
Female,64.96709,134.725
Female,62.58646,132.7323
Female,66.07387,162.9499
Female,60.66682,121.5982
Female,64.84664,149.6684
Female,62.3212,132.1186
Female,63.52498,147.0269
Female,61.08638,127.1666
Female,64.17108,127.2123
Female,66.26153,153.761
Female,57.20795,99.49482
Female,63.32285,130.8751
Female,58.98057,105.9718
Female,64.39369,152.2234
Female,66.36039,152.7571
Female,64.53705,130.6703
Female,66.59514,154.318
Female,64.76123,151.9423
Female,59.7654,133.4795
Female,63.34942,156.0054
Female,63.91972,146.8326
Female,65.26856,161.4777
Female,66.3916,148.0556
Female,64.8532,135.0139
Female,66.89563,151.5313
Female,65.89727,150.4789
Female,63.74925,133.5115
Female,62.49568,137.5368
Female,66.05957,141.3011
Female,62.37259,135.7223
Female,63.44221,134.802
Female,64.529,131.1208
Female,64.24834,139.2523
Female,63.45612,124.0317
Female,64.74579,147.3189
Female,63.90216,150.1876
Female,61.07244,111.7659
Female,63.18086,117.0103
Female,64.21825,137.6063
Female,61.49889,102.697
Female,63.97683,142.3729
Female,61.25757,131.4693
Female,65.65613,136.882
Female,64.12417,135.0033
Female,67.72908,147.5059
Female,56.63041,89.48048
Female,58.21361,98.86925
Female,60.04078,125.6816
Female,59.49741,125.6013
Female,65.55626,133.3522
Female,63.06842,131.1571
Female,62.86463,120.2471
Female,65.4769,138.1244
Female,67.32041,149.0788
Female,60.40689,122.2233
Female,62.7905,145.992
Female,64.48249,140.0108
Female,63.79484,124.6556
Female,63.37414,138.0248
Female,62.79478,123.5178
Female,62.89484,129.9432
Female,63.12514,120.2742
Female,61.38842,130.7342
Female,65.05815,142.3085
Female,60.64711,121.8803
Female,63.88488,126.9389
Female,65.20736,150.4986
Female,67.96302,162.41
Female,62.3025,128.3871
Female,66.77172,126.3602
Female,65.22314,129.1361
Female,64.81429,145.906
Female,61.30515,122.5347
Female,64.53286,148.2067
Female,62.02462,116.9715
Female,61.78145,119.9562
Female,64.23556,141.4013
Female,62.3418,137.4921
Female,59.0303,107.7012
Female,65.25944,149.5996
Female,63.68318,127.5975
Female,66.89411,140.3461
Female,59.1696,112.0439
Female,59.13909,113.4687
Female,60.96626,109.9463
Female,65.79752,134.3427
Female,66.42212,156.7526
Female,57.54027,96.19051
Female,61.90592,114.5684
Female,65.20448,143.5633
Female,69.19026,164.0446
Female,64.00888,154.0514
Female,63.95731,127.445
Female,66.2693,141.902
Female,65.17268,143.878
Female,61.93235,124.7802
Female,66.81368,168.5979
Female,62.90082,137.4205
Female,62.37542,134.8709
Female,66.8429,151.4646
Female,63.88752,124.7534
Female,66.84758,165.2725
Female,66.50465,144.2108
Female,58.70632,101.9905
Female,63.1774,138.0226
Female,65.15148,122.7517
Female,63.08502,124.4596
Female,62.09985,133.7142
Female,64.58808,129.3932
Female,63.29383,159.8213
Female,64.09109,142.1626
Female,62.20596,130.5269
Female,61.19198,103.5864
Female,67.2558,142.8662
Female,71.43895,175.0355
Female,60.5506,108.2159
Female,62.61166,125.094
Female,61.87946,108.1366
Female,62.31575,123.7836
Female,64.06332,116.4714
Female,60.1949,127.86
Female,68.23055,161.3342
Female,65.42018,134.6127
Female,65.64048,148.4989
Female,59.51298,106.6364
Female,64.9812,129.8396
Female,65.87787,159.8155
Female,59.30779,108.426
Female,66.07219,142.5953
Female,65.19086,152.4998
Female,65.69359,140.6084
Female,62.58643,133.9282
Female,66.41091,161.9914
Female,65.12953,132.0638
Female,65.38331,129.3755
Female,67.17976,159.3186
Female,64.262,148.3905
Female,64.17253,142.4334
Female,61.10322,120.4094
Female,68.24471,158.2517
Female,63.41995,125.9621
Female,65.88076,159.8732
Female,65.00251,156.0572
Female,61.70957,120.6043
Female,69.43689,170.1389
Female,65.4317,153.8187
Female,64.84259,142.8792
Female,64.88969,153.5862
Female,61.82517,144.5555
Female,63.94262,125.1941
Female,63.92118,140.8838
Female,60.71819,116.6902
Female,63.97982,156.6245
Female,68.63608,156.4131
Female,61.29848,137.9945
Female,60.8895,113.0625
Female,64.12266,141.0519
Female,68.21107,145.4869
Female,67.02237,162.0266
Female,70.26627,158.2346
Female,60.84274,131.3054
Female,62.81735,143.2488
Female,67.69056,177.5006
Female,61.25244,122.8241
Female,66.07668,156.2007
Female,69.33674,167.6358
Female,60.57921,127.3545
Female,61.65417,141.4963
Female,63.73768,139.675
Female,62.23071,108.192
Female,65.18289,143.7641
Female,65.49759,151.5421
Female,65.24244,144.7572
Female,65.91904,165.065
Female,55.85121,103.7671
Female,58.80965,93.05409
Female,63.70007,142.322
Female,62.85233,145.3155
Female,64.89686,143.3447
Female,63.39063,110.5132
Female,64.23522,143.3136
Female,63.53547,137.623
Female,66.20404,153.4137
Female,60.39464,130.7854
Female,69.62626,159.8679
Female,67.29725,161.6448
Female,62.59002,132.3217
Female,64.83275,136.4307
Female,61.9245,113.6611
Female,64.1105,146.7563
Female,61.14475,118.7982
Female,64.5878,140.7747
Female,64.36125,141.201
Female,66.06649,158.504
Female,59.83026,99.72474
Female,64.00784,135.6674
Female,64.11092,134.1648
Female,61.77437,122.4054
Female,64.05698,139.4362
Female,65.93556,152.1206
Female,63.11859,122.1151
Female,68.80466,167.9462
Female,70.27402,187.0018
Female,62.32556,144.9423
Female,59.81505,112.0974
Female,62.99648,122.5647
Female,61.98344,110.5144
Female,64.15939,136.8476
Female,60.52291,124.7423
Female,64.13586,132.9918
Female,63.72747,140.0253
Female,66.16754,153.7504
Female,67.73668,152.7062
Female,67.83274,160.3548
Female,58.10966,96.26625
Female,61.533,115.2023
Female,62.89449,151.3475
Female,63.10445,138.3357
Female,64.07292,127.2232
Female,62.41063,143.3475
Female,64.31687,143.8596
Female,65.88107,166.3488
Female,66.62488,141.1873
Female,62.02648,123.1727
Female,61.46733,137.1435
Female,60.82577,113.6194
Female,60.5888,109.3061
Female,60.12417,119.0574
Female,56.85608,97.36498
Female,61.30392,128.2693
Female,59.70748,109.9236
Female,69.59811,173.5299
Female,66.94262,136.1322
Female,58.64633,96.52485
Female,60.70979,117.3332
Female,61.83971,127.3276
Female,66.88732,162.8725
Female,61.04191,131.7023
Female,62.95232,134.7337
Female,66.36788,157.616
Female,65.67418,159.8904
Female,60.67078,100.5598
Female,63.16698,120.9446
Female,65.64671,164.5575
Female,58.96407,91.78555
Female,63.55212,131.2986
Female,66.64672,151.4455
Female,65.07542,140.053
Female,59.90027,118.4689
Female,62.03126,128.7487
Female,68.68723,173.1158
Female,67.24822,172.7136
Female,62.52361,127.1497
Female,60.79782,125.9344
Female,58.68839,119.599
Female,64.86132,137.8295
Female,70.54431,196.1071
Female,66.25075,140.5344
Female,62.75918,134.7448
Female,60.43405,118.4816
Female,64.83136,143.0863
Female,61.63064,141.9804
Female,64.89688,149.5452
Female,63.26558,148.9842
Female,64.43523,122.5637
Female,61.76457,147.9577
Female,60.12987,107.9193
Female,59.31253,92.04309
Female,66.94105,135.01
Female,63.03869,141.1707
Female,65.53746,149.2942
Female,63.03426,143.3249
Female,63.36454,135.9004
Female,65.22239,153.4504
Female,60.36017,127.8418
Female,68.16927,160.3472
Female,64.74364,141.9806
Female,65.39713,141.506
Female,62.94681,131.2674
Female,67.10984,161.5483
Female,61.2665,101.2449
Female,65.08949,133.3135
Female,65.28495,129.2936
Female,64.99171,137.802
Female,64.84122,154.4253
Female,60.19086,117.9555
Female,69.64038,157.0143
Female,57.67518,125.9419
Female,61.56947,128.5393
Female,57.55871,105.1739
Female,65.79854,143.7902
Female,62.95254,120.6735
Female,69.05118,166.4519
Female,64.02743,146.79
Female,59.49908,128.9157
Female,64.23395,151.5408
Female,65.78672,159.3739
Female,62.19871,122.5489
Female,62.82825,123.0712
Female,60.67343,112.7154
Female,60.78482,114.8923
Female,60.15951,116.1064
Female,58.64461,95.78797
Female,64.2947,148.0661
Female,60.75092,113.4184
Female,66.1905,151.3217
Female,65.68294,144.2362
Female,61.55011,129.7544
Female,63.3965,150.542
Female,61.94548,125.2247
Female,64.05124,135.7941
Female,64.57327,148.4756
Female,63.49707,134.9154
Female,62.67016,111.0807
Female,62.81039,124.2676
Female,62.65662,123.8705
Female,59.43615,111.8641
Female,64.49394,127.7047
Female,60.69341,130.0178
Female,63.70996,135.8499
Female,59.79859,102.7878
Female,63.52419,129.9107
Female,68.46058,170.1067
Female,66.64836,159.5935
Female,66.71938,146.8916
Female,65.15745,136.7543
Female,69.5004,178.0207
Female,63.03745,131.0488
Female,60.67972,114.831
Female,59.1042,103.4189
Female,60.00246,114.4457
Female,62.79257,119.1734
Female,61.55086,122.8834
Female,67.48074,164.4553
Female,64.79102,140.4009
Female,62.44093,121.4277
Female,66.5539,150.0169
Female,62.18522,111.0993
Female,65.31044,136.4344
Female,67.8364,156.2743
Female,63.78122,166.1058
Female,61.33403,107.4457
Female,66.31824,138.537
Female,64.11602,134.3014
Female,63.10435,116.9028
Female,58.21216,101.757
Female,63.00143,120.1859
Female,59.34001,110.1832
Female,63.03064,126.7335
Female,63.52057,130.4291
Female,62.09876,136.3823
Female,63.18262,132.2461
Female,65.06597,153.5705
Female,68.68566,165.9243
Female,63.03629,130.1175
Female,63.25835,124.2172
Female,63.91326,131.0292
Female,58.19009,107.0571
Female,57.80077,86.19096
Female,65.36747,139.1957
Female,62.05968,122.197
Female,62.59865,114.7669
Female,63.71115,140.6195
Female,60.11392,127.7125
Female,67.61251,157.7608
Female,58.38727,85.79309
Female,60.91002,120.272
Female,66.98592,142.9204
Female,60.56853,106.7913
Female,61.62199,123.2338
Female,62.46081,126.6796
Female,61.83172,116.795
Female,60.87059,115.1322
Female,66.15718,162.3392
Female,60.94279,110.9213
Female,60.49619,111.8317
Female,66.16773,153.6778
Female,64.51722,139.0127
Female,63.43683,141.5792
Female,62.31067,131.3633
Female,62.89841,125.0409
Female,64.51206,132.6274
Female,64.74866,133.5414
Female,63.33818,144.7043
Female,62.81173,123.0913
Female,63.4973,146.2294
Female,64.05481,149.7535
Female,64.34763,138.8153
Female,63.08249,135.947
Female,64.40193,139.1248
Female,64.68248,138.8541
Female,67.19207,158.3422
Female,63.86806,126.8347
Female,63.31342,137.277
Female,59.33082,102.516
Female,62.63584,134.4189
Female,60.42138,116.1013
Female,61.65845,114.5699
Female,60.83424,107.281
Female,64.61909,121.5753
Female,60.62378,120.3826
Female,64.17734,146.6368
Female,64.70672,161.6779
Female,59.9682,103.6168
Female,65.29417,138.8077
Female,63.8423,129.556
Female,63.16865,142.0104
Female,65.95969,149.8954
Female,66.14846,162.2445
Female,62.79141,120.4201
Female,65.7486,142.0674
Female,60.97202,138.4285
Female,64.09552,149.2741
Female,66.81442,156.8386
Female,66.42394,132.6163
Female,65.86452,158.1672
Female,59.76137,103.944
Female,64.10618,144.7659
Female,59.69302,110.3703
Female,62.78952,141.7182
Female,65.92887,125.5159
Female,63.19434,139.5313
Female,66.62714,160.1351
Female,64.53148,144.0885
Female,61.75934,110.0258
Female,67.38506,162.5506
Female,63.27696,116.7618
Female,61.12205,123.5979
Female,64.26376,132.2832
Female,69.9952,176.5509
Female,68.36544,153.7426
Female,67.50784,171.5917
Female,64.04359,165.3264
Female,62.50734,121.5464
Female,63.53958,143.3636
Female,63.04028,129.5452
Female,65.73606,139.6404
Female,66.12764,150.4337
Female,66.19435,167.7347
Female,65.6328,138.3334
Female,62.68294,134.8999
Female,63.73767,137.9403
Female,60.79827,109.097
Female,63.51015,114.0876
Female,63.43361,145.9739
Female,62.0602,115.3815
Female,64.39337,127.7433
Female,63.82207,153.6462
Female,62.24921,116.6058
Female,63.4504,133.5155
Female,64.08287,133.4514
Female,63.89622,112.4251
Female,62.64491,133.1101
Female,66.4359,145.785
Female,63.86322,137.1534
Female,63.67962,154.9122
Female,64.75194,138.3932
Female,66.25309,153.8531
Female,62.49246,117.3071
Female,65.48152,147.74
Female,61.16738,111.5728
Female,64.3884,130.9269
Female,62.71921,138.2302
Female,60.96781,115.5025
Female,62.76313,117.6541
Female,62.2114,126.0015
Female,66.19557,167.7912
Female,63.7726,136.2982
Female,65.80485,156.3625
Female,63.59179,128.6147
Female,59.48142,108.8958
Female,63.70999,129.2727
Female,60.53184,110.3638
Female,67.84874,163.5804
Female,60.01556,117.667
Female,64.35442,139.3152
Female,64.29528,131.2387
Female,60.65966,117.9311
Female,62.19218,119.8243
Female,60.17654,109.2584
Female,59.64053,100.5277
Female,63.88195,142.9921
Female,64.44934,140.3371
Female,64.08878,135.822
Female,62.48034,153.2862
Female,62.26659,138.3817
Female,59.70873,114.9366
Female,65.54154,134.6991
Female,66.34694,156.7894
Female,63.24477,125.6937
Female,62.81992,102.4004
Female,68.41012,153.4653
Female,62.71683,108.5927
Female,64.2805,162.299
Female,61.9242,125.8217
Female,62.73719,141.3431
Female,63.09309,137.1123
Female,58.43127,114.5044
Female,69.35849,181.6209
Female,67.46079,157.2587
Female,62.83568,128.8507
Female,60.2806,116.4682
Female,67.28136,151.0068
Female,69.38225,182.3085
Female,60.39879,123.8314
Female,62.43243,116.1615
Female,62.2314,142.1557
Female,60.07624,139.0846
Female,65.49901,146.7844
Female,61.23838,130.5276
Female,60.18098,126.3457
Female,61.47814,116.2771
Female,68.55457,151.786
Female,67.97802,157.8336
Female,60.50077,120.997
Female,62.04832,141.2245
Female,60.18344,99.35504
Female,66.24697,154.4064
Female,65.92407,137.1992
Female,63.64157,121.4947
Female,62.15775,133.9519
Female,67.03122,145.5252
Female,62.71798,113.6221
Female,58.59655,107.0484
Female,66.87497,146.058
Female,65.17926,149.947
Female,63.6761,122.3447
Female,63.21669,134.8961
Female,63.46612,132.3618
Female,66.08104,150.7059
Female,64.56168,142.8418
Female,67.09966,148.5627
Female,65.03874,129.5108
Female,62.32127,139.3209
Female,68.37545,163.8097
Female,61.51199,136.4245
Female,63.15852,132.2344
Female,62.21584,133.6152
Female,65.56432,134.6209
Female,64.56263,137.4401
Female,65.09531,156.0624
Female,61.81552,118.3259
Female,64.6558,136.0442
Female,66.23046,152.3126
Female,63.71493,127.8769
Female,61.81966,121.5804
Female,63.55289,141.9531
Female,63.85309,137.1487
Female,63.55635,134.7506
Female,66.15592,151.5671
Female,62.3895,110.8056
Female,68.87427,165.5922
Female,65.24837,137.1643
Female,59.7181,109.8167
Female,61.01861,120.8267
Female,59.10925,104.8771
Female,61.667,115.6779
Female,62.36455,128.4196
Female,66.03475,132.2612
Female,64.26084,131.3956
Female,61.55137,124.5142
Female,61.62721,134.3353
Female,65.25542,137.4155
Female,64.6886,120.0889
Female,64.20538,143.6233
Female,61.53892,125.4972
Female,62.77482,137.51
Female,60.12478,111.5769
Female,66.79101,142.7758
Female,64.10941,131.7792
Female,60.13285,129.7351
Female,64.54717,143.1907
Female,64.75537,146.1157
Female,63.5791,144.0551
Female,61.9517,127.3133
Female,62.15356,134.0279
Female,64.9038,152.5729
Female,62.94336,136.7732
Female,58.51016,113.7886
Female,65.68692,144.4993
Female,62.33662,134.1122
Female,59.90354,119.5809
Female,64.68403,144.4049
Female,64.85398,158.4456
Female,60.66751,123.6249
Female,63.7879,128.2041
Female,68.07803,182.7004
Female,62.71808,116.0563
Female,60.92579,114.7844
Female,63.3551,122.116
Female,67.20437,156.1722
Female,58.32375,117.0532
Female,68.01439,171.7983
Female,60.01386,133.3275
Female,64.1132,146.8912
Female,69.44539,164.3699
Female,65.72053,140.0249
Female,66.37859,153.4471
Female,64.76237,135.7802
Female,62.83092,142.5647
Female,56.94942,107.1719
Female,61.75316,113.0063
Female,67.7429,152.6501
Female,65.25745,155.1646
Female,63.04198,119.9373
Female,63.42845,132.3577
Female,59.94212,123.4985
Female,67.42648,156.665
Female,63.5514,129.162
Female,63.59517,145.4775
Female,63.95142,132.1063
Female,62.64237,146.7376
Female,58.61998,114.0506
Female,62.04893,116.5141
Female,65.08458,149.1941
Female,64.55493,134.5467
Female,62.181,133.8841
Female,60.40071,118.7138
Female,56.67814,97.26997
Female,62.44847,132.3371
Female,65.1635,151.9785
Female,61.92105,115.8748
Female,54.61686,71.39375
Female,55.73974,108.122
Female,62.27668,130.091
Female,62.57079,126.1815
Female,62.40812,142.7644
Female,60.17735,98.74504
Female,61.66769,134.7327
Female,67.33627,164.929
Female,68.78012,176.4508
Female,60.54187,102.5458
Female,63.80604,145.4297
Female,65.73793,144.0899
Female,60.21884,109.1905
Female,62.89382,118.2176
Female,66.6825,147.1528
Female,62.73046,110.2421
Female,65.44911,140.6086
Female,61.70629,124.8122
Female,67.53086,157.7153
Female,61.61238,117.1032
Female,63.93993,149.8572
Female,66.29406,153.1387
Female,68.22541,162.9248
Female,66.64332,162.1601
Female,64.32256,148.6515
Female,67.29627,162.5282
Female,61.86561,106.732
Female,61.63989,117.8486
Female,62.07339,103.1411
Female,64.36759,126.5191
Female,69.13614,165.6818
Female,63.42265,138.428
Female,65.88097,151.0653
Female,63.34215,138.9456
Female,66.20842,147.856
Female,68.78657,168.9449
Female,64.70436,152.58
Female,64.7419,152.9786
Female,65.60787,154.2291
Female,66.23509,145.2172
Female,65.10812,157.5844
Female,65.76964,152.6832
Female,66.67378,148.4291
Female,61.92388,130.7672
Female,66.06276,160.2923
Female,67.16181,160.201
Female,56.97513,89.16985
Female,64.08127,157.5891
Female,63.20683,140.4579
Female,57.98151,92.11843
Female,62.63602,129.5732
Female,67.2775,146.4919
Female,69.08276,163.632
Female,62.37965,130.7814
Female,64.86066,159.5682
Female,62.2336,122.7596
Female,70.64214,183.2873
Female,65.38992,140.7201
Female,63.30954,134.4177
Female,66.26522,158.7429
Female,66.28294,132.7558
Female,63.24274,119.2295
Female,64.41585,117.3366
Female,70.01484,188.6179
Female,69.73507,159.6296
Female,61.89056,110.9197
Female,64.21087,158.2062
Female,62.50747,126.1149
Female,64.25529,124.9002
Female,62.80506,124.7654
Female,62.25272,122.5801
Female,63.06074,133.9435
Female,61.95724,130.9716
Female,59.17661,115.4488
Female,66.38287,150.1423
Female,65.07412,149.2303
Female,60.71608,130.6477
Female,62.64422,123.7929
Female,60.95549,105.8806
Female,68.85026,178.2955
Female,63.59371,144.4192
Female,64.21682,145.6035
Female,64.4509,153.0218
Female,56.78939,95.32809
Female,67.00819,151.7352
Female,68.99169,183.6386
Female,59.76093,100.3621
Female,64.4086,131.5244
Female,61.58004,137.0531
Female,63.15075,140.6804
Female,58.03742,100.4968
Female,66.58414,143.2964
Female,66.9829,140.0166
Female,66.0404,137.8746
Female,64.60314,148.6388
Female,65.93552,135.9267
Female,65.65513,143.5331
Female,60.26641,113.0696
Female,62.93589,130.8436
Female,66.11894,167.5736
Female,64.30622,132.8641
Female,64.17331,149.3266
Female,64.0355,138.7013
Female,62.64635,122.336
Female,63.56537,134.8007
Female,61.30737,119.632
Female,64.64086,119.3293
Female,63.89753,126.6145
Female,59.33957,105.2987
Female,66.12384,143.3714
Female,64.66524,145.9795
Female,60.31505,111.9749
Female,66.85498,164.2432
Female,62.85937,134.0516
Female,60.1749,110.7761
Female,63.28199,128.4899
Female,63.13687,117.305
Female,67.21296,165.0789
Female,60.16167,130.8208
Female,68.9669,152.4309
Female,61.89508,153.4658
Female,67.73892,172.3628
Female,62.06412,125.1436
Female,62.19289,121.5892
Female,64.73573,132.5942
Female,63.95906,159.7093
Female,63.92473,139.6535
Female,63.01446,144.4401
Female,63.34919,144.0727
Female,61.73689,106.4386
Female,65.31895,154.4809
Female,61.83567,118.3614
Female,66.15189,145.1767
Female,66.42167,142.1228
Female,63.52684,131.8063
Female,65.20007,148.0781
Female,65.20445,130.2282
Female,67.46229,156.3073
Female,62.98018,129.923
Female,62.15935,121.7889
Female,65.39302,142.9242
Female,68.82369,175.0318
Female,68.18681,159.0336
Female,60.04242,97.03466
Female,61.43469,119.5991
Female,67.42681,166.9371
Female,63.57898,117.7092
Female,65.7904,119.6707
Female,62.63846,136.6295
Female,63.82306,136.8259
Female,64.90454,134.819
Female,62.42518,117.9299
Female,59.7471,102.3549
Female,63.89226,148.9711
Female,65.17695,145.3399
Female,65.78115,136.6614
Female,61.27477,110.2873
Female,57.20266,103.9627
Female,65.01125,143.3979
Female,62.49096,137.0863
Female,59.73569,129.0044
Female,66.4819,148.5497
Female,60.95867,123.1578
Female,62.4933,118.6463
Female,65.24094,155.4
Female,63.77319,128.2788
Female,58.87203,92.2682
Female,59.82171,139.5281
Female,64.47242,146.842
Female,62.61621,127.9652
Female,64.26172,122.3834
Female,65.52641,128.9233
Female,62.36109,148.714
Female,65.02561,136.8531
Female,63.3273,144.2734
Female,68.9377,157.5376
Female,63.46411,134.0457
Female,65.08417,137.1681
Female,60.58564,116.4301
Female,63.20434,133.6819
Female,61.62578,118.7629
Female,58.38658,102.0639
Female,66.65054,158.2213
Female,58.52329,128.7777
Female,63.25134,143.8231
Female,69.44593,169.8199
Female,62.44733,122.6068
Female,63.0682,93.42424
Female,63.28751,121.2504
Female,66.09788,154.5602
Female,64.52975,124.97
Female,64.06079,131.3077
Female,63.87243,130.2117
Female,69.61101,170.0256
Female,67.39002,169.6266
Female,62.85045,127.5189
Female,62.93872,124.2922
Female,66.16088,155.9069
Female,63.40121,145.3166
Female,65.47099,155.5804
Female,59.99769,115.8128
Female,62.57608,111.3795
Female,60.81759,133.8795
Female,64.08574,126.9946
Female,62.2463,122.0342
Female,64.48784,148.2258
Female,60.39852,126.9831
Female,61.48015,108.0432
Female,64.49666,139.8142
Female,59.92216,125.5472
Female,56.06664,89.5712
Female,67.42602,157.3039
Female,62.64002,114.8228
Female,59.7629,105.1525
